timestamp,x,y,z,lon,lat,vx,vy,vz,dx,dy,distance,velocity,sdn,sde,sdne
167.2,4276490.16,644323.03,4672928.69,8.56809912685,47.4077796847,-0.47,-0.05,0.29,-1.96007944567,2.53592110981,193.380868197,0.472652091924,2.095,3.138,-1.556
167.396,4276489.95,644322.67,4672928.81,8.56809482518,47.4077821452,-0.51,-0.13,0.33,-2.28416038065,2.8098186101,193.805189176,0.526307894678,2.087,3.142,-1.561
167.601,4276489.76,644322.44,4672928.9,8.5680921871,47.4077841638,-0.53,-0.17,0.35,-2.48290953979,3.0345365035,194.105188109,0.556596802003,2.083,3.147,-1.566
167.8,4276489.54,644322.08,4672928.99,8.56808790516,47.4077865072,-0.58,-0.24,0.37,-2.80550351555,3.2953949715,194.520054369,0.627694193059,2.079,3.151,-1.571
168.001,4276489.33,644321.63,4672929.05,8.56808242445,47.4077886912,-0.6,-0.34,0.38,-3.21841171134,3.53852065346,194.999223729,0.689637585983,2.076,3.155,-1.577
168.201,4276488.97,644321.25,4672929.02,8.56807815684,47.4077912405,-0.68,-0.42,0.38,-3.53992678823,3.82230301688,195.428064462,0.799249648108,2.074,3.157,-1.579
168.402,4276488.7,644320.9,4672929.11,8.5680741046,47.4077939013,-0.73,-0.48,0.4,-3.84521609259,4.11850524242,195.853431736,0.873670418407,2.072,3.163,-1.583
168.598,4276488.53,644320.61,4672929.26,8.568070641,47.4077962134,-0.74,-0.51,0.43,-4.10615756644,4.37588981433,196.219952228,0.898721313868,2.069,3.17,-1.589
168.796,4276488.32,644320.47,4672929.28,8.56806922143,47.4077978482,-0.75,-0.51,0.43,-4.21310566908,4.55787088236,196.431032795,0.90697298747,2.066,3.176,-1.595
168.999,4276488.16,644320.01,4672929.44,8.56806351102,47.4078003234,-0.75,-0.59,0.44,-4.64331889573,4.83341071615,196.941919886,0.954253635047,2.062,3.175,-1.597
169.198,4276487.98,644319.6,4672929.52,8.56805849511,47.4078023933,-0.75,-0.65,0.44,-5.02120968264,5.06383035815,197.384519771,0.992471662064,2.054,3.176,-1.6
169.399,4276487.81,644319.41,4672929.45,8.56805634156,47.4078032677,-0.73,-0.66,0.4,-5.1834543823,5.1611662765,197.573722371,0.98412397593,2.046,3.178,-1.604
169.599,4276487.61,644319.14,4672929.45,8.56805319919,47.4078048435,-0.73,-0.69,0.39,-5.42019554495,5.33658277775,197.868370172,1.00448992031,2.04,3.181,-1.61
169.8,4276487.61,644318.96,4672929.48,8.56805084111,47.4078052036,-0.66,-0.68,0.36,-5.59784995176,5.37667610165,198.050492557,0.947628619239,2.033,3.183,-1.614
169.999,4276487.59,644318.88,4672929.52,8.56804983255,47.407805657,-0.61,-0.66,0.33,-5.67383342428,5.42714090843,198.141707604,0.898721313868,2.029,3.184,-1.615
170.198,4276487.64,644318.88,4672929.46,8.56804973386,47.4078049644,-0.51,-0.61,0.28,-5.68126852971,5.35004422261,198.219161976,0.795110055275,2.024,3.183,-1.615
170.399,4276487.92,644318.97,4672929.48,8.56805036024,47.4078031641,-0.33,-0.53,0.22,-5.63407791858,5.14963821851,198.42504913,0.624339651152,2.016,3.179,-1.613
170.598,4276488.08,644319.23,4672929.24,8.56805345056,47.4078003993,-0.18,-0.44,0.11,-5.40125836169,4.84185421292,198.810971324,0.47539457296,2.01,3.178,-1.612
170.798,4276488.21,644319.57,4672929.04,8.56805764812,47.4077979954,-0.07,-0.33,0.04,-5.0850202591,4.57425366333,199.225237654,0.337342555869,2.002,3.174,-1.612
171.001,4276488.33,644319.88,4672928.91,8.56806147242,47.4077961126,0.0,-0.21,-0.01,-4.79690422094,4.36466638914,199.581520795,0.21,1.995,3.165,-1.607
171.199,4276488.52,644320.14,4672928.88,8.56806450352,47.4077944295,0.09,-0.12,-0.05,-4.56854580089,4.17730898099,199.876902525,0.15,1.995,3.168,-1.609
171.403,4276488.66,644320.51,4672928.78,8.56806907436,47.4077925393,0.16,-0.01,-0.08,-4.22418574053,3.96688367137,200.280464989,0.160312195419,1.993,3.168,-1.608
171.599,4276488.93,644320.93,4672928.73,8.56807404364,47.4077900529,0.27,0.11,-0.12,-3.84980860558,3.69009788497,200.74604915,0.291547594742,1.989,3.161,-1.606
171.8,4276489.19,644321.51,4672928.63,8.56808112872,47.4077871697,0.37,0.27,-0.15,-3.31602955586,3.36915170531,201.368886628,0.458039299624,1.987,3.156,-1.603
172.0,4276489.36,644321.74,4672928.54,8.56808380629,47.407785282,0.43,0.32,-0.19,-3.11430626941,3.15901056603,201.660179578,0.53600373133,1.981,3.156,-1.606
172.2,4276489.61,644322.02,4672928.4,8.56808698097,47.4077825168,0.53,0.39,-0.25,-2.87513080013,2.85119286422,202.049995743,0.658027355054,1.974,3.154,-1.609
172.4,4276489.87,644322.44,4672928.21,8.56809196998,47.4077792438,0.63,0.49,-0.31,-2.49926684141,2.4868342231,202.573475384,0.798122797569,1.965,3.144,-1.605
172.605,4276489.97,644322.89,4672927.93,8.56809766781,47.4077764408,0.66,0.6,-0.36,-2.07000144276,2.17481302577,203.104159857,0.891964124839,1.958,3.132,-1.601
172.797,4276490.17,644323.2,4672927.77,8.56810133419,47.4077738517,0.72,0.66,-0.4,-1.79378189968,1.88659123081,203.503370377,0.976729235766,1.954,3.129,-1.6
172.998,4276490.35,644323.67,4672927.55,8.56810713613,47.4077708704,0.75,0.76,-0.43,-1.35667344662,1.55472155644,204.052188453,1.06775465347,1.947,3.119,-1.597
173.198,4276490.51,644324.15,4672927.3,8.56811310854,47.4077678277,0.79,0.86,-0.48,-0.906721303102,1.21600307771,204.615382149,1.16777566339,1.94,3.107,-1.591
173.397,4276490.66,644324.57,4672927.06,8.56811831467,47.4077649705,0.81,0.95,-0.52,-0.514500248319,0.897937426314,205.12036048,1.24843902534,1.934,3.096,-1.585
173.599,4276490.78,644324.94,4672926.85,8.56812292498,47.4077625416,0.81,1.01,-0.54,-0.167166525829,0.627554846702,205.560528009,1.294681428,1.929,3.095,-1.586
173.8,4276490.92,644325.33,4672926.6,8.56812775783,47.4077597185,0.84,1.07,-0.57,0.19693245823,0.313296056042,206.041492309,1.36033084211,1.922,3.089,-1.583
174.0,4276491.13,644325.52,4672926.51,8.56812983242,47.4077576084,0.86,1.08,-0.57,0.353228631857,0.0783938064625,206.323640428,1.38057958843,1.919,3.085,-1.582
174.196,4276491.26,644325.83,4672926.36,8.56813363697,47.4077555384,0.84,1.12,-0.57,0.639857177236,-0.152033681198,206.691407678,1.4,1.916,3.086,-1.583
174.4,4276491.43,644326.21,4672926.2,8.5681382796,47.4077530766,0.86,1.18,-0.58,0.98962529348,-0.426077292311,207.135747228,1.46013697988,1.914,3.088,-1.586
174.599,4276491.56,644326.43,4672926.11,8.5681409051,47.4077514606,0.85,1.19,-0.57,1.18742670732,-0.605966931621,207.403115292,1.4623952954,1.912,3.085,-1.585
174.803,4276491.61,644326.63,4672925.97,8.5681434265,47.4077500838,0.79,1.18,-0.56,1.37738503905,-0.759232390425,207.647194108,1.42003521083,1.911,3.089,-1.588
175.001,4276491.76,644326.79,4672925.94,8.5681452265,47.4077487613,0.78,1.18,-0.53,1.51299430668,-0.906455249986,207.847355153,1.41449637681,1.91,3.094,-1.591
175.201,4276491.74,644326.93,4672925.81,8.56814710005,47.4077479629,0.71,1.16,-0.52,1.65414382589,-0.995337614344,208.014158215,1.36003676421,1.911,3.094,-1.59
175.401,4276491.9,644327.09,4672925.77,8.56814888031,47.407746514,0.71,1.14,-0.51,1.78826604076,-1.15662465171,208.223925412,1.34301898721,1.913,3.097,-1.593
175.596,4276491.84,644327.21,4672925.64,8.56815057079,47.4077459972,0.62,1.11,-0.49,1.91562435158,-1.21415730529,208.363675709,1.27141653285,1.914,3.097,-1.595
175.801,4276491.9,644327.19,4672925.64,8.56815019035,47.4077456241,0.57,1.06,-0.46,1.88696278363,-1.25569128999,208.414139135,1.20353645562,1.913,3.097,-1.593
176.0,4276491.86,644327.25,4672925.55,8.56815105533,47.407745279,0.5,1.02,-0.43,1.9521289758,-1.29410875977,208.489786571,1.13595774569,1.913,3.103,-1.595
176.201,4276491.82,644327.17,4672925.47,8.56815008625,47.4077451328,0.43,0.95,-0.41,1.87911972695,-1.3103767635,208.564586293,1.0427847333,1.911,3.103,-1.595
176.401,4276491.77,644327.13,4672925.37,8.56814966092,47.407744891,0.38,0.89,-0.4,1.8470762112,-1.33730048294,208.606439293,0.967729300993,1.91,3.105,-1.595
176.6,4276491.67,644327.07,4672925.2,8.56814907228,47.4077445701,0.31,0.83,-0.4,1.80272852695,-1.37301674585,208.663381092,0.886002257333,1.907,3.103,-1.593
176.801,4276491.55,644327.03,4672925.1,8.56814878511,47.4077447866,0.25,0.78,-0.38,1.78109426348,-1.34892187173,208.695763253,0.819084855189,1.903,3.1,-1.591
176.998,4276491.49,644326.91,4672925.09,8.56814733149,47.4077452369,0.2,0.73,-0.35,1.67158037796,-1.29879002959,208.816206155,0.756901578807,1.9,3.094,-1.588
177.201,4276491.47,644326.85,4672925.05,8.56814658494,47.4077451836,0.18,0.69,-0.34,1.61533639765,-1.30472779728,208.872762697,0.71309185944,1.899,3.087,-1.582
177.4,4276491.42,644326.79,4672924.99,8.5681458976,47.4077452049,0.15,0.65,-0.33,1.56355352432,-1.30235206138,208.924600039,0.667083203206,1.897,3.083,-1.578
177.601,4276491.37,644326.75,4672924.97,8.56814547227,47.40774545,0.12,0.62,-0.31,1.53151000121,-1.27506934402,208.966684883,0.631506136154,1.893,3.077,-1.575
177.8,4276491.34,644326.75,4672924.9,8.56814553149,47.4077452203,0.1,0.6,-0.31,1.535971109,-1.30063486629,208.992636711,0.60827625303,1.89,3.073,-1.573
178.001,4276491.31,644326.75,4672924.85,8.5681455907,47.4077451124,0.08,0.58,-0.31,1.54043221667,-1.31264877759,209.005452153,0.585491246732,1.886,3.068,-1.569
178.2,4276491.3,644326.68,4672924.86,8.56814469341,47.4077453078,0.06,0.55,-0.29,1.47283152114,-1.29089777346,209.076465956,0.553263047745,1.882,3.059,-1.564
178.396,4276491.29,644326.63,4672924.89,8.56814405812,47.4077456052,0.04,0.52,-0.28,1.42497017703,-1.25779139726,209.134661664,0.521536192416,1.879,3.05,-1.56
178.6,4276491.29,644326.56,4672924.91,8.56814314109,47.407745796,0.04,0.49,-0.27,1.35588244495,-1.23655296075,209.206940194,0.491629942131,1.877,3.042,-1.557
178.8,4276491.27,644326.45,4672924.89,8.56814173951,47.4077459137,0.02,0.46,-0.26,1.25029007847,-1.22344853243,209.313342609,0.460434577329,1.874,3.035,-1.553
179.001,4276491.28,644326.3,4672924.95,8.56813975471,47.4077463614,0.01,0.42,-0.24,1.1007579003,-1.17361030959,209.470961519,0.420119030752,1.871,3.027,-1.549
179.2,4276491.29,644326.15,4672925.03,8.5681377699,47.4077469309,0.01,0.38,-0.22,0.951225721334,-1.11022048051,209.633375012,0.380131556175,1.868,3.019,-1.544
179.399,4276491.29,644326.07,4672925.04,8.56813672186,47.4077470706,0.0,0.36,-0.21,0.872268310468,-1.09465973834,209.713851154,0.36,1.865,3.013,-1.541
179.599,4276491.28,644326.0,4672925.04,8.56813582457,47.4077472052,-0.01,0.34,-0.2,0.804667609991,-1.07968454682,209.783090674,0.340147027034,1.862,3.007,-1.538
179.796,4276491.28,644325.95,4672925.05,8.56813516955,47.4077473154,-0.01,0.33,-0.19,0.755319227581,-1.06741815708,209.83394072,0.330151480384,1.859,3.001,-1.535
180.0,4276491.29,644325.87,4672925.09,8.56813410177,47.4077475723,-0.01,0.31,-0.19,0.67487478163,-1.03881837471,209.919317862,0.310161248385,1.857,2.995,-1.531
180.2,4276491.29,644325.86,4672925.09,8.56813397077,47.4077475821,-0.02,0.3,-0.18,0.665005105121,-1.03772025723,209.92924844,0.300665927567,1.855,2.99,-1.529
180.4,4276491.28,644325.85,4672925.09,8.5681338595,47.4077476575,-0.02,0.3,-0.18,0.656622462493,-1.0293337698,209.941106006,0.300665927567,1.852,2.984,-1.526
180.599,4276491.29,644325.79,4672925.11,8.56813305374,47.4077477729,-0.02,0.28,-0.17,0.595917369292,-1.01648183021,210.003156636,0.280713376952,1.849,2.979,-1.523
180.801,4276491.28,644325.76,4672925.13,8.56813268046,47.4077479897,-0.03,0.28,-0.16,0.567795373378,-0.992347500002,210.040214868,0.281602556807,1.847,2.974,-1.52
181.001,4276491.28,644325.77,4672925.15,8.56813281146,47.4077481016,-0.03,0.27,-0.15,0.577665050021,-0.979894006502,210.056105117,0.271661554144,1.844,2.969,-1.517
181.197,4276491.28,644325.73,4672925.17,8.56813228745,47.4077482628,-0.04,0.26,-0.15,0.53818634345,-0.961949930343,210.09947052,0.263058928759,1.842,2.964,-1.514
181.399,4276491.29,644325.7,4672925.2,8.56813187469,47.4077484095,-0.03,0.25,-0.14,0.507090279909,-0.9456165377,210.134595224,0.25179356624,1.839,2.96,-1.511
181.599,4276491.29,644325.68,4672925.2,8.56813161268,47.4077484293,-0.03,0.24,-0.14,0.487350926758,-0.943420305111,210.15445638,0.241867732449,1.837,2.955,-1.508
181.802,4276491.29,644325.64,4672925.22,8.56813108867,47.4077485904,-0.04,0.23,-0.14,0.447872220054,-0.925476230533,210.197821782,0.233452350599,1.834,2.95,-1.506
181.999,4276491.3,644325.6,4672925.25,8.56813054491,47.407748747,-0.04,0.23,-0.14,0.40690647987,-0.908044721991,210.242341995,0.233452350599,1.832,2.947,-1.504
182.204,4276491.31,644325.57,4672925.26,8.56813013216,47.407748772,-0.04,0.22,-0.14,0.375810416463,-0.905262941911,210.273562236,0.22360679775,1.83,2.944,-1.503
182.398,4276491.33,644325.48,4672925.33,8.56812891364,47.4077491559,-0.04,0.2,-0.12,0.284009259855,-0.862526007392,210.374823768,0.203960780544,1.828,2.941,-1.501
182.595,4276491.36,644325.39,4672925.4,8.56812767538,47.4077494744,-0.03,0.18,-0.11,0.190721070839,-0.827077447562,210.474619994,0.182482875909,1.826,2.936,-1.499
182.798,4276491.37,644325.33,4672925.44,8.56812686962,47.4077497116,-0.03,0.17,-0.1,0.130015977772,-0.800673905686,210.540818599,0.172626765016,1.824,2.932,-1.497
182.998,4276491.36,644325.27,4672925.47,8.56812610333,47.4077500188,-0.04,0.16,-0.1,0.0722849500567,-0.76646942704,210.607921639,0.164924225025,1.822,2.927,-1.495
183.198,4276491.38,644325.21,4672925.48,8.56812527783,47.4077500079,-0.03,0.15,-0.1,0.0100928244474,-0.76768167237,210.670125578,0.152970585408,1.821,2.923,-1.493
183.398,4276491.4,644325.14,4672925.51,8.56812432132,47.4077501287,-0.03,0.14,-0.09,-0.0619689778047,-0.754244195565,210.743429528,0.143178210633,1.82,2.919,-1.492
183.598,4276491.4,644325.08,4672925.54,8.56812353529,47.4077503704,-0.03,0.13,-0.09,-0.121187038463,-0.727328090027,210.808477629,0.133416640641,1.819,2.916,-1.492
183.798,4276491.41,644325.06,4672925.51,8.56812325354,47.4077501421,-0.02,0.14,-0.1,-0.142413424157,-0.752747644642,210.841594289,0.141421356237,1.818,2.912,-1.49
183.996,4276491.42,644325.04,4672925.5,8.56812297179,47.4077500355,-0.02,0.15,-0.11,-0.163639809851,-0.764615589069,210.865913162,0.151327459504,1.816,2.908,-1.489
184.197,4276491.43,644324.99,4672925.51,8.56812229703,47.4077500802,-0.02,0.15,-0.11,-0.21447522574,-0.759637581145,210.91699173,0.151327459504,1.815,2.904,-1.487
184.399,4276491.43,644324.94,4672925.52,8.56812164201,47.4077501904,-0.02,0.15,-0.11,-0.26382360989,-0.747371200904,210.967841775,0.151327459504,1.813,2.9,-1.486
184.597,4276491.43,644324.89,4672925.53,8.56812098699,47.4077503006,-0.02,0.15,-0.11,-0.313171994174,-0.735104820663,211.01869182,0.151327459504,1.812,2.896,-1.484
184.797,4276491.45,644324.83,4672925.57,8.56812016148,47.4077504723,-0.02,0.14,-0.11,-0.375364118846,-0.715989658223,211.083755249,0.141421356237,1.811,2.893,-1.483
184.998,4276491.45,644324.76,4672925.6,8.56811924445,47.407750724,-0.02,0.14,-0.1,-0.444451856951,-0.687975442322,211.158306653,0.141421356237,1.809,2.889,-1.482
185.198,4276491.45,644324.75,4672925.6,8.56811911345,47.4077507338,-0.02,0.14,-0.1,-0.454321533861,-0.686877328004,211.168237231,0.141421356237,1.808,2.885,-1.48
185.398,4276491.45,644324.75,4672925.58,8.56811911345,47.4077506121,-0.02,0.15,-0.1,-0.454321533861,-0.70042893503,211.181788838,0.151327459504,1.807,2.883,-1.48
185.598,4276491.45,644324.75,4672925.57,8.56811911345,47.4077505512,-0.02,0.15,-0.11,-0.454321533861,-0.707204738938,211.188564642,0.151327459504,1.805,2.882,-1.479
185.799,4276491.45,644324.73,4672925.56,8.56811885144,47.4077505101,-0.02,0.15,-0.11,-0.474060887816,-0.711784314212,211.20882827,0.151327459504,1.805,2.88,-1.48
186.003,4276491.45,644324.73,4672925.56,8.56811885144,47.4077505101,-0.02,0.15,-0.1,-0.474060887816,-0.711784314212,211.20882827,0.151327459504,1.804,2.877,-1.479
186.198,4276491.46,644324.69,4672925.55,8.56811830768,47.4077504232,-0.02,0.14,-0.1,-0.515026626794,-0.721456031586,211.250920239,0.141421356237,1.803,2.874,-1.478
186.398,4276491.47,644324.64,4672925.59,8.56811763292,47.4077506505,-0.02,0.13,-0.09,-0.565862042684,-0.696150612728,211.307705834,0.13152946438,1.802,2.87,-1.477
186.602,4276491.47,644324.55,4672925.62,8.56811645388,47.4077509219,-0.02,0.1,-0.08,-0.654689135546,-0.665940169774,211.401529729,0.101980390272,1.801,2.868,-1.477
186.799,4276491.48,644324.5,4672925.63,8.56811577912,47.4077509666,-0.02,0.09,-0.07,-0.705524551702,-0.660962165805,211.452608296,0.0921954445729,1.801,2.866,-1.477
187.0,4276491.49,644324.46,4672925.65,8.56811523536,47.4077510623,-0.02,0.09,-0.07,-0.746490290548,-0.650306472245,211.494937194,0.0921954445729,1.8,2.865,-1.477
187.202,4276491.49,644324.41,4672925.67,8.56811458034,47.4077512334,-0.02,0.08,-0.07,-0.795838675768,-0.631264292842,211.547832068,0.0824621125124,1.8,2.863,-1.477
187.401,4276491.5,644324.35,4672925.72,8.56811377457,47.4077515315,-0.03,0.07,-0.05,-0.856543768835,-0.598084958922,211.61701282,0.0761577310586,1.799,2.861,-1.476
187.601,4276491.51,644324.31,4672925.74,8.56811323082,47.4077516272,-0.03,0.07,-0.05,-0.897509507547,-0.587429267735,211.659341717,0.0761577310586,1.798,2.859,-1.476
187.801,4276491.51,644324.28,4672925.77,8.5681128378,47.4077518394,-0.03,0.07,-0.04,-0.927118538813,-0.563807513849,211.697218913,0.0761577310586,1.797,2.858,-1.476
187.997,4276491.5,644324.27,4672925.77,8.56811272654,47.4077519147,-0.03,0.07,-0.04,-0.93550118559,-0.555421027215,211.709076482,0.0761577310586,1.797,2.856,-1.476
188.2,4276491.5,644324.29,4672925.74,8.56811298854,47.4077517124,-0.03,0.09,-0.05,-0.915761831368,-0.577944666783,211.739025713,0.0948683298051,1.796,2.855,-1.476
188.4,4276491.5,644324.27,4672925.72,8.56811272654,47.4077516104,-0.03,0.09,-0.06,-0.93550118559,-0.589300045965,211.761798212,0.0948683298051,1.795,2.854,-1.477
188.601,4276491.52,644324.26,4672925.69,8.56811255606,47.4077513067,-0.01,0.09,-0.08,-0.948344923302,-0.623106088797,211.79796187,0.0905538513814,1.795,2.854,-1.478
188.801,4276491.54,644324.25,4672925.66,8.56811238557,47.407751003,0.0,0.09,-0.09,-0.961188661014,-0.65691213242,211.834125528,0.09,1.795,2.855,-1.48
189.001,4276491.53,644324.25,4672925.62,8.56811240531,47.407750825,0.0,0.09,-0.1,-0.959701630881,-0.676726976527,211.853996092,0.09,1.795,2.856,-1.482
189.199,4276491.53,644324.2,4672925.62,8.56811175029,47.4077508743,0.0,0.08,-0.1,-1.00905001637,-0.671236408105,211.903648982,0.08,1.795,2.856,-1.483
189.396,4276491.53,644324.18,4672925.6,8.56811148828,47.4077507723,-0.01,0.09,-0.1,-1.02878937059,-0.682591788077,211.926421482,0.0905538513814,1.794,2.856,-1.483
189.602,4276491.54,644324.13,4672925.63,8.56811081352,47.4077509388,-0.01,0.08,-0.08,-1.07962478621,-0.664062178665,211.980528653,0.080622577483,1.794,2.856,-1.484
189.801,4276491.53,644324.12,4672925.59,8.56811070225,47.4077507706,-0.01,0.08,-0.09,-1.08800743353,-0.682778910037,212.001036817,0.080622577483,1.793,2.855,-1.485
190.001,4276491.54,644324.08,4672925.61,8.5681101585,47.4077508664,-0.01,0.08,-0.08,-1.1289731721,-0.67212321885,212.043365714,0.080622577483,1.792,2.854,-1.485
190.2,4276491.53,644324.04,4672925.58,8.56810965422,47.4077507887,-0.02,0.07,-0.08,-1.16696485108,-0.680769805735,212.082328916,0.0728010988928,1.791,2.852,-1.486
190.402,4276491.54,644324.01,4672925.56,8.56810924146,47.4077506311,-0.02,0.07,-0.08,-1.19806091248,-0.698315444498,212.11803346,0.0728010988928,1.79,2.85,-1.485
190.601,4276491.55,644323.94,4672925.56,8.56810830469,47.4077506346,-0.02,0.06,-0.07,-1.26863568286,-0.697917022921,212.188609355,0.0632455532034,1.789,2.847,-1.485
190.798,4276491.55,644323.86,4672925.56,8.56810725666,47.4077507136,-0.02,0.05,-0.07,-1.34759310109,-0.689132116292,212.268053981,0.0538516480713,1.788,2.845,-1.485
191.0,4276491.55,644323.81,4672925.52,8.56810660163,47.4077505194,-0.02,0.05,-0.07,-1.39694148765,-0.710744766667,212.321927628,0.0538516480713,1.788,2.842,-1.485
191.2,4276491.55,644323.76,4672925.5,8.56810594661,47.407750447,-0.02,0.05,-0.07,-1.44628987434,-0.718805810015,212.371930065,0.0538516480713,1.787,2.84,-1.485
191.4,4276491.55,644323.7,4672925.48,8.56810516058,47.4077503844,-0.02,0.04,-0.06,-1.50550793875,-0.725768739047,212.431556079,0.04472135955,1.787,2.837,-1.484
191.601,4276491.56,644323.59,4672925.45,8.56810369979,47.4077502449,-0.02,0.04,-0.06,-1.61556141944,-0.741305282208,212.542700817,0.04472135955,1.787,2.833,-1.484
191.801,4276491.55,644323.52,4672925.4,8.5681028025,47.4077500751,-0.02,0.04,-0.07,-1.6831621333,-0.760209142659,212.612894923,0.04472135955,1.787,2.831,-1.484
192.0,4276491.55,644323.45,4672925.36,8.56810188547,47.4077499006,-0.02,0.05,-0.06,-1.75224987622,-0.779625571517,212.684659217,0.0538516480713,1.787,2.828,-1.484
192.197,4276491.53,644323.38,4672925.34,8.56810100791,47.4077499789,-0.03,0.04,-0.05,-1.81836356289,-0.770913647926,212.751344427,0.05,1.785,2.823,-1.481
192.4,4276491.54,644323.29,4672925.35,8.56809980913,47.4077500631,-0.03,0.02,-0.04,-1.90867769044,-0.761543204089,212.842143363,0.0360555127546,1.785,2.822,-1.481
192.602,4276491.54,644323.3,4672925.3,8.56809994014,47.4077497489,-0.02,0.03,-0.05,-1.89880801273,-0.796520338739,212.878486319,0.0360555127546,1.785,2.82,-1.482
192.802,4276491.54,644323.24,4672925.29,8.56809915411,47.4077497472,-0.02,0.02,-0.04,-1.95802607914,-0.796707469399,212.937704681,0.0282842712475,1.785,2.819,-1.482
193.001,4276491.54,644323.2,4672925.25,8.56809863009,47.4077495432,-0.02,0.02,-0.04,-1.99750479026,-0.819418239628,212.983249689,0.0282842712475,1.785,2.818,-1.482
193.2,4276491.54,644323.18,4672925.22,8.56809836808,47.4077493803,-0.02,0.02,-0.04,-2.01724414569,-0.837549429837,213.010052342,0.0282842712475,1.784,2.816,-1.482
193.399,4276491.54,644323.15,4672925.19,8.56809797507,47.4077492273,-0.02,0.02,-0.04,-2.04685317909,-0.854582506519,213.044211097,0.0282842712475,1.784,2.815,-1.483
193.598,4276491.53,644323.11,4672925.18,8.56809747079,47.4077492714,-0.02,0.02,-0.04,-2.08484486262,-0.849677491125,213.08251811,0.0282842712475,1.784,2.813,-1.483
193.801,4276491.53,644323.05,4672925.16,8.56809668476,47.4077492088,-0.02,0.01,-0.03,-2.14406292997,-0.856640428857,213.142144128,0.022360679775,1.784,2.812,-1.483
194.001,4276491.53,644323.03,4672925.12,8.56809642275,47.4077489851,-0.01,0.01,-0.04,-2.1638022858,-0.881547424556,213.173924634,0.0141421356237,1.784,2.811,-1.483
194.2,4276491.54,644323.01,4672925.09,8.568096141,47.4077487567,-0.01,0.01,-0.04,-2.18502866922,-0.906966987082,213.207041299,0.0141421356237,1.784,2.809,-1.484
194.4,4276491.53,644322.97,4672925.07,8.56809563672,47.4077487399,-0.01,0.0,-0.03,-2.22302035342,-0.908837777177,213.245079017,0.01,1.784,2.808,-1.484
194.6,4276491.54,644322.92,4672925.08,8.56809496196,47.4077487846,-0.02,0.0,-0.02,-2.27385577051,-0.903859785863,213.296157584,0.02,1.784,2.807,-1.485
194.801,4276491.54,644322.94,4672925.01,8.56809522397,47.4077483388,-0.01,0.01,-0.03,-2.25411641469,-0.953486643438,213.349566077,0.0141421356237,1.783,2.804,-1.484
194.998,4276491.54,644322.92,4672924.97,8.56809496196,47.4077481151,-0.01,0.01,-0.04,-2.27385577051,-0.978393642301,213.381346586,0.0141421356237,1.783,2.803,-1.485
195.199,4276491.53,644322.92,4672924.94,8.5680949817,47.4077479979,-0.01,0.02,-0.04,-2.27236874319,-0.991432684082,213.394470147,0.022360679775,1.782,2.798,-1.482
195.399,4276491.53,644322.92,4672924.89,8.5680949817,47.4077476936,-0.01,0.02,-0.05,-2.27236874319,-1.02531171074,213.428349174,0.022360679775,1.781,2.797,-1.482
195.602,4276491.53,644322.88,4672924.89,8.56809445768,47.4077477331,-0.01,0.02,-0.04,-2.31184745525,-1.02091926455,213.468071489,0.022360679775,1.781,2.795,-1.482
195.801,4276491.52,644322.86,4672924.88,8.56809421541,47.4077477574,-0.01,0.03,-0.05,-2.33009978402,-1.01821047225,213.486523726,0.0316227766017,1.78,2.793,-1.481
196.0,4276491.52,644322.86,4672924.86,8.56809421541,47.4077476357,-0.01,0.04,-0.05,-2.33009978402,-1.03176208244,213.500075336,0.0412310562562,1.78,2.791,-1.481
196.2,4276491.51,644322.85,4672924.83,8.56809410414,47.4077475284,-0.01,0.04,-0.05,-2.33848243508,-1.04370301465,213.514664877,0.0412310562562,1.78,2.789,-1.481
196.397,4276491.52,644322.84,4672924.8,8.5680939534,47.4077472902,-0.01,0.03,-0.05,-2.34983914025,-1.07022069149,213.543512094,0.0316227766017,1.779,2.787,-1.481
196.6,4276491.52,644322.78,4672924.82,8.56809316737,47.4077474711,-0.01,0.02,-0.04,-2.40905720867,-1.05008041122,213.606061359,0.022360679775,1.779,2.786,-1.481
196.801,4276491.52,644322.69,4672924.83,8.56809198833,47.4077476208,-0.01,0.0,-0.04,-2.49788431197,-1.03342160218,213.696437076,0.01,1.778,2.785,-1.482
197.002,4276491.52,644322.7,4672924.8,8.56809211933,47.4077474283,-0.02,0.01,-0.04,-2.48801463386,-1.0548471306,213.720026561,0.022360679775,1.778,2.784,-1.482
197.202,4276491.51,644322.7,4672924.76,8.56809213907,47.4077472503,-0.02,0.01,-0.04,-2.48652760694,-1.07466197945,213.739897129,0.022360679775,1.777,2.783,-1.483
197.401,4276491.51,644322.68,4672924.75,8.56809187706,47.4077472091,-0.01,0.01,-0.04,-2.5062669633,-1.07924156184,213.760160761,0.0141421356237,1.776,2.782,-1.483
197.599,4276491.52,644322.63,4672924.73,8.5680912023,47.4077470713,-0.01,0.0,-0.04,-2.55710238106,-1.09459098858,213.81326297,0.01,1.775,2.781,-1.483
197.798,4276491.53,644322.61,4672924.73,8.56809092055,47.4077470255,-0.01,0.01,-0.04,-2.57832876421,-1.09968313938,213.835091606,0.0141421356237,1.774,2.78,-1.484
